-2.659733593463897705e-01,2.066055297851562500e+00,1.675962954759597778e-01,-5.867358446121215820e-01,-2.686551511287689209e-01
-1.403455018997192383e+00,-2.721520364284515381e-01,-7.177107930183410645e-01,2.293834239244461060e-01,-5.435141548514366150e-02
4.604341387748718262e-01,-9.128437042236328125e-01,-8.027655482292175293e-01,-4.345440268516540527e-01,1.479776650667190552e-01
-9.565311670303344727e-01,2.798405289649963379e-01,-8.942812681198120117e-01,8.179051280021667480e-01,2.783630415797233582e-02
-1.977394461631774902e+00,-8.388096690177917480e-01,6.374375820159912109e-01,2.892517745494842529e-01,6.995415687561035156e-02
-9.614908695220947266e-01,-6.886116266250610352e-01,-4.100027382373809814e-01,6.506387591361999512e-01,1.998076289892196655e-01
1.729888677597045898e+00,1.420177102088928223e+00,2.961979806423187256e-01,-1.167380094528198242e+00,-6.037369370460510254e-01
-2.476897716522216797e+00,-1.963515758514404297e+00,7.457824945449829102e-01,-3.199104368686676025e-01,-3.212913870811462402e-01
-2.231032609939575195e+00,6.565080881118774414e-01,8.133397102355957031e-01,-4.409070611000061035e-01,-2.900795042514801025e-01
-3.057845830917358398e-01,-1.640713214874267578e+00,2.771437764167785645e-01,6.622947454452514648e-01,3.973347842693328857e-01
1.871195197105407715e+00,-1.553972363471984863e+00,-7.335068285465240479e-02,-1.208003044128417969e+00,-1.029745489358901978e-01
-1.454425930976867676e+00,-5.264757275581359863e-01,-7.849425077438354492e-01,1.287560462951660156e-01,-1.165467780083417892e-02
-5.432240366935729980e-01,7.317110151052474976e-02,-9.136107563972473145e-01,8.480948805809020996e-01,-1.925988681614398956e-02
3.192947626113891602e+00,9.576221704483032227e-01,-1.626792550086975098e-01,-2.593544423580169678e-01,-2.633986994624137878e-02
-2.127459645271301270e-01,1.019625425338745117e+00,-3.358587622642517090e-01,2.856785058975219727e-01,-3.059704899787902832e-01
7.824803590774536133e-01,-1.813426256179809570e+00,4.343100190162658691e-01,-1.878488063812255859e-01,1.453108936548233032e-01
-1.005172491073608398e+00,-9.272938966751098633e-01,-3.886011540889739990e-01,1.218174815177917480e+00,1.628123372793197632e-01
-3.166560888290405273e+00,-1.663335919380187988e+00,-8.027807623147964478e-02,3.745730817317962646e-01,-6.640588492155075073e-02
-1.349958181381225586e+00,-4.264595732092857361e-02,-1.636715680360794067e-01,-6.499825119972229004e-01,6.364536006003618240e-03
-2.956280946731567383e+00,-9.559426903724670410e-01,-7.249504327774047852e-02,-3.072265535593032837e-02,5.925042182207107544e-02
-9.150753617286682129e-01,-7.849022150039672852e-01,3.882606625556945801e-01,-1.286291599273681641e+00,-1.788945645093917847e-01
8.735166192054748535e-01,-7.324202060699462891e-01,7.079245448112487793e-01,7.177478075027465820e-01,2.948372960090637207e-01
-3.497821390628814697e-01,1.065742969512939453e+00,-1.408117115497589111e-01,-1.374723196029663086e+00,1.816827952861785889e-01
2.940143942832946777e-01,-4.803070425987243652e-01,4.026761054992675781e-01,1.287984549999237061e-01,-2.083142250776290894e-01
-1.072121858596801758e+00,2.805052697658538818e-01,-6.582772135734558105e-01,-9.192809462547302246e-01,-2.547430805861949921e-02
3.002144992351531982e-01,2.119414329528808594e+00,-9.932120144367218018e-02,9.146031141281127930e-01,1.584720760583877563e-01
1.084912180900573730e+00,3.724499940872192383e-01,1.139308214187622070e-01,4.938354790210723877e-01,-1.522980928421020508e-01
2.723797559738159180e-01,-3.269284218549728394e-02,1.726236641407012939e-01,-1.853502392768859863e+00,-3.562133908271789551e-01
1.511905312538146973e+00,-1.709845542907714844e+00,-8.231285214424133301e-01,-9.164325594902038574e-01,-8.276896923780441284e-02
2.113675832748413086e+00,5.683933943510055542e-02,-3.807313274592161179e-03,1.757553964853286743e-01,1.457641422748565674e-01
-1.130199313163757324e+00,2.797910273075103760e-01,-1.818406134843826294e-01,-6.289795786142349243e-02,-3.894951194524765015e-02
-9.629881381988525391e-01,-7.201411724090576172e-01,7.777544856071472168e-01,1.830507516860961914e+00,3.871912062168121338e-01
-2.020838670432567596e-03,7.660922408103942871e-01,-8.650728464126586914e-01,5.727864056825637817e-02,3.060007989406585693e-01
1.506784558296203613e+00,9.326530694961547852e-01,1.691968888044357300e-01,1.234347447752952576e-01,-2.078621685504913330e-01
1.088732957839965820e+00,7.887238264083862305e-01,-3.293431177735328674e-02,6.287741065025329590e-01,2.994241118431091309e-01
-8.031148314476013184e-01,-1.285373926162719727e+00,4.612748324871063232e-01,1.924837946891784668e+00,6.293346881866455078e-01
-2.479477643966674805e+00,4.705511927604675293e-01,8.370063304901123047e-01,4.234088361263275146e-01,4.163089692592620850e-01
-2.257219552993774414e+00,4.743127226829528809e-01,2.647999227046966553e-01,4.453375637531280518e-01,-1.485707163810729980e-01
1.872424781322479248e-01,1.621728062629699707e+00,-8.661702871322631836e-01,2.131969854235649109e-02,2.503658831119537354e-01
7.509801387786865234e-01,8.868121504783630371e-01,3.288462460041046143e-01,5.844935402274131775e-02,-3.471116125583648682e-01
-9.803721904754638672e-01,-1.323809027671813965e+00,-6.388470530509948730e-01,-2.582725882530212402e-01,-1.041660085320472717e-03
9.352437257766723633e-01,3.031393289566040039e-01,-6.832515597343444824e-01,-2.863176167011260986e-02,5.005058646202087402e-01
2.805774450302124023e+00,-1.616825610399246216e-01,-8.991087228059768677e-02,-4.396823048591613770e-01,-1.629699170589447021e-01
-7.170881032943725586e-01,-6.039320826530456543e-01,-7.663226127624511719e-01,-2.691304385662078857e-01,-1.375384349375963211e-02
1.142656445503234863e+00,6.949973106384277344e-01,-1.035912871360778809e+00,-4.067476689815521240e-01,-8.767534792423248291e-02
-3.005849123001098633e+00,-1.289673805236816406e+00,-2.000074684619903564e-01,-2.578427493572235107e-01,4.165638238191604614e-02
-9.453853368759155273e-01,-7.704551815986633301e-01,-2.333170920610427856e-01,-8.849661350250244141e-01,3.165725246071815491e-02
-1.928196549415588379e+00,7.774412631988525391e-01,-1.429555565118789673e-01,5.028707906603813171e-02,-3.969167883042246103e-04
-2.365217208862304688e+00,-1.959262639284133911e-01,-1.346885710954666138e-01,1.310292482376098633e-01,-1.022251043468713760e-02
-2.356611967086791992e+00,-1.223547697067260742e+00,-1.944892406463623047e-01,1.597837924957275391e+00,1.923146098852157593e-01
1.890499353408813477e+00,1.255418777465820312e+00,-2.771837636828422546e-02,-4.278570115566253662e-01,-1.668376326560974121e-01
-1.709621071815490723e+00,-2.413936853408813477e-01,-1.824001818895339966e-01,-6.626095175743103027e-01,-2.229175567626953125e-01
1.930264115333557129e+00,1.152646780014038086e+00,-7.510833740234375000e-01,-2.173089385032653809e-01,1.363169550895690918e-01
